0,10
0.01425,2
0.0285,0.80118
0.034071,0.63858
0.039641,0.5472
0.045212,0.4902
0.050783,0.44936
0.056354,0.41831
0.061924,0.39244
0.067495,0.36706
0.073066,0.34131
0.078636,0.31547
0.084207,0.29132
0.089778,0.26977
0.095348,0.25163
0.10092,0.23617
0.10649,0.22293
0.11206,0.21687
0.11763,0.21481
0.1232,0.21219
0.12877,0.20794
0.13434,0.20369
0.13991,0.20016
0.14548,0.19735
0.15106,0.19454
0.15663,0.19202
0.1622,0.18961
0.16777,0.18718
0.17334,0.18452
0.17891,0.18183
0.18448,0.17923
0.19005,0.17691
0.19562,0.17459
0.20119,0.17256
0.20676,0.17087
0.21233,0.16918
0.2179,0.16772
0.22347,0.16635
0.22905,0.16497
0.23462,0.16333
0.24019,0.16165
0.24576,0.15985
0.25133,0.15755
0.2569,0.15524
0.26247,0.15276
0.26804,0.15002
0.27361,0.14729
0.27918,0.1442
0.28475,0.14091
0.29032,0.13767
0.29589,0.13595
0.30146,0.13445
0.30704,0.13312
0.31261,0.13269
0.31818,0.13228
0.32375,0.13196
0.32932,0.13178
0.33489,0.13159
0.34046,0.13143
0.34603,0.1313
0.3516,0.13116
0.35717,0.13105
0.36274,0.13094
0.36831,0.13083
0.37388,0.13073
0.37945,0.13063
0.38503,0.13053
0.3906,0.13043
0.39617,0.13032
0.40174,0.13021
0.40731,0.13008
0.41288,0.12995
0.41845,0.12982
0.42402,0.12969
0.42959,0.12955
0.43516,0.12938
0.44073,0.12922
0.4463,0.12905
0.45187,0.12887
0.45744,0.1287
0.46302,0.12852
0.46859,0.12832
0.47416,0.12813
0.47973,0.12789
0.4853,0.12764
0.49087,0.12738
0.49644,0.12704
0.50201,0.1267
0.50758,0.12633
0.51315,0.12588
0.51872,0.12543
0.52429,0.12487
0.52986,0.12421
0.53543,0.12355
0.54101,0.12227
0.54658,0.12076
0.55215,0.11901
0.55772,0.11346
0.56329,0.10758
0.56886,0.10217
0.57443,0.098392
0.58,0.094624
0.58201,0.092582
0.59734,0.091709
0.61268,0.091059
0.62801,0.090461
0.64335,0.089957
0.65868,0.089621
0.67401,0.089256
0.68934,0.089073
0.70468,0.088847
0.72001,0.088715
0.73535,0.088574
0.75068,0.088418
0.76601,0.088299
0.78134,0.088141
0.79668,0.087936
0.81201,0.087753
0.82734,0.087492
0.84267,0.087211
0.85801,0.086682
0.87334,0.085984
0.88867,0.084719
0.904,0.082327
0.91933,0.076819
0.93467,0.062748
0.95,0.029319
1,0
